,date,id,rawContent,username,likeCount,retweetCount,inReplyToUser,media,rawContent_eng
1375,2022-05-27 16:29:46+00:00,1530224753537163264,Mis declaraciones esta mañana para Jorge Rial en este link: https://t.co/n31Yahl1WG,CarlosMaslaton,45,5,,,My statements this morning for Jorge Rial in this link: https://t.co/n31Yahl1WG
1376,2022-05-27 16:19:57+00:00,1530222282718580736,"Mis declaraciones para Paraguay, sobre numerosas cuestiones de la política latinoamericana: https://t.co/jcoZI7cxd9",CarlosMaslaton,38,3,,,"My statements for Paraguay, on numerous issues of Latin American politics: https://t.co/jcoZI7cxd9"
1377,2022-05-27 12:47:01+00:00,1530168696781545475,"Se lo dije a la Organización Sionista Argentina, que me puteó al segundo día de la guerra. Esta campaña soviética en Ucrania es igual en fundamentos que la Guerra de los Seis Días de 1967 de Israel contra Egipto, Siria y Jordania. Y los resultados serán los mismos, por suerte.",CarlosMaslaton,104,7,,,"I told the Argentine Zionist Organization, who bitched me on the second day of the war. This Soviet campaign in the Ukraine is the same in fundamentals as Israel's 1967 Six-Day War against Egypt, Syria, and Jordan. And the results will be the same, luckily."
1378,2022-05-27 11:58:23+00:00,1530156457370566657,"Anticipo por este medio que la campaña electoral nacional 2023 en la Argentina será sufragada en un 98% con fondos privados 100% barrani, y en un 2% con aportes registrados del estado. En los tres frentes grandes será igual. Termínenla con la farsa del financiamiento en blanco.",CarlosMaslaton,372,27,,,"I hereby anticipate that the 2023 national electoral campaign in Argentina will be 98% financed with 100% Barrani private funds, and 2% with registered contributions from the state. On the three major fronts it will be the same. End it with the charade of blank funding."
1379,2022-05-27 09:35:52+00:00,1530120593697345536,"Ayer, mi debate contra Myriam Bregman por C5N, levantado por Infobae. Vuelvo a aclarar que soy abogado, no economista como me etiqueta este medio por error. No estoy usurpando título.

https://t.co/EQi9nfqBPz",CarlosMaslaton,316,12,,,"Yesterday, my debate against Myriam Bregman by C5N, raised by Infobae. I clarify again that I am a lawyer, not an economist as this media mistakenly labels me. I'm not usurping title.

https://t.co/EQi9nfqBPz"
1380,2022-05-27 04:10:39+00:00,1530038750931300352,"Macri y Bullrich son nuestros enemigos.

https://t.co/ZWx7ZSeZw1",CarlosMaslaton,172,15,,,"Macri and Bullrich are our enemies.

https://t.co/ZWx7ZSeZw1"
1381,2022-05-27 02:59:04+00:00,1530020737653809163,"Se espera un reglamento sobre conductas parlamentarias por parte del líder Javier Milei que abarque: sueldos, contratos de trabajo, contratos de ñoquis, pasajes, viajes exterior y otras gratificaciones, sobornos pasivos de empresarios y de otros políticos: https://t.co/o2moJoeOvf",CarlosMaslaton,166,15,,,"A regulation on parliamentary conduct is expected by the leader Javier Milei that covers: salaries, work contracts, gnocchi contracts, tickets, foreign trips and other gratuities, passive bribes from businessmen and other politicians: https://t.co /o2moJoeOvf"
1382,2022-05-26 22:34:43+00:00,1529954209839341569,"La actual ofensiva soviética en el este de Ucrania, que es arrasante, me recuerda el clima de la escalada anti-nazi final hacia Berlín de la primavera de 1945 bajo el comando del Mariscal Zhukov.",CarlosMaslaton,152,14,,,"The current Soviet offensive in eastern Ukraine, which is sweeping, reminds me of the mood of the final anti-Nazi escalation into Berlin in the spring of 1945 under the command of Marshal Zhukov."
1383,2022-05-26 22:17:31+00:00,1529949879677640713,Esta noche a las 2130 he sido citado a C5N al programa de Pablo Duggan. Que sea lo que Dios quiera...,CarlosMaslaton,1188,37,,,Tonight at 2130 I have been summoned to C5N to the Pablo Duggan program. Whatever God wants...
1384,2022-05-26 20:27:59+00:00,1529922316963983363,"El más grave error político de Javier Milei en estos dos años fue dejarse melonear por Mauricio Macri y Patricia Bullrich y para colmo llamándolos ""halcones"" como si fuese algo bueno. Ha blanqueado así a esos dos socialistas fracasados, que son nuestros mayores enemigos.",CarlosMaslaton,899,76,,,"Javier Milei's most serious political mistake in these two years was letting himself be melonated by Mauricio Macri and Patricia Bullrich and to top it all off calling them ""hawks"" as if it were a good thing. He has thus whitewashed those two failed socialists, who are our greatest enemies."
1385,2022-05-26 19:46:08+00:00,1529911784043294720,"Saudi Arabia and Argentina want to join BRICS format - Lavrov  Vamos, Argentina y más con esos aliados!",CarlosMaslaton,256,18,,,"Saudi Arabia and Argentina want to join BRICS format - Lavrov Come on, Argentina and more with those allies!"
1386,2022-05-26 16:52:07+00:00,1529867990660956166,.@MarceIo_Trovato El 31/12/2022 acordamos liquidar con Trovato la siguiente operación: yo le entrego a él 10 USD y él me entrega a mi 8000 pesos argentinos de papel falsificado.,CarlosMaslaton,950,49,,,.@MarceIo_Trovato On 12/31/2022 we agreed to settle the following operation with Trovato: I give him 10 USD and he gives me 8000 Argentine pesos of counterfeit paper.
1387,2022-05-26 15:12:06+00:00,1529842820760375296,"Qué bien que va saliendo todo en la Argentina, no se imaginan la alegría que tengo, se vienen los buenos tiempos. Debemos coronar el año con la olímpica en Qatar. Masacre argenta para el mundo.",CarlosMaslaton,966,58,,,"It's great that everything is turning out in Argentina, you can't imagine how happy I am, the good times are coming. We must crown the year with the Olympics in Qatar. Argent massacre for the world."
1388,2022-05-26 15:08:05+00:00,1529841812667518979,"Basar la acción política en denunciar a otros políticos es una insigne estupidez que siempre se te vuelve en contra, no le sirve al país, y para colmo quedás como un boludo cuando te embocan. No sean alcahuetes señores, va contra la cultura ítalo-argentina, es una gringada.",CarlosMaslaton,179,15,,,"Basing political action on denouncing other politicians is flagrant stupidity that always turns against you, it doesn't serve the country, and to make matters worse you end up like an idiot when you get caught. Don't be pimps, gentlemen, it goes against the Italian-Argentine culture, it's a grind."
1389,2022-05-26 14:38:32+00:00,1529834376640532480,"Provengo de una familia no-peronista pero no-gorila. Pero mis simpatías fuertes hacia el Movimiento Nacional 100% compatibles con el liberalismo clásico, fueron por seguir a Alvaro Alsogaray. El Ingeniero ya no era antiperonista desde mucho antes de ayudar al prócer Carlos Menem.",CarlosMaslaton,337,19,,,"I come from a non-Peronist but non-gorilla family. But my strong sympathies towards the National Movement, 100% compatible with classical liberalism, were for following Alvaro Alsogaray. The Engineer was no longer anti-Peronist since long before he helped the hero Carlos Menem."
1390,2022-05-26 14:25:37+00:00,1529831124737871872,"El eje central de mi militancia política, hoy como ayer, es evitar que el socialismo macriísta regrese al poder. La vuelta de los Rejuntados por el Cambio llevará a que Argentina se convierta en un país marxista del Primer Mundo donde todos seamos esclavos del gobierno.",CarlosMaslaton,357,40,,,"The central axis of my political militancy, today as yesterday, is to prevent macriista socialism from returning to power. The return of the Rejuntados por el Cambio will lead Argentina to become a First World Marxist country where we are all slaves to the government."
1391,2022-05-26 11:01:00+00:00,1529779632517615616,"Una buena noticia del estado de la guerra en Ucrania es que no será ya necesario tirar la bomba atómica por parte de la URSS. Es posible, sí, que en el final Moscú explote una atómica en zona despoblada para asustar y que quede el recuerdo, o sea NO como Hiroshima y Nagasaki.",CarlosMaslaton,145,10,,,"Good news from the state of the war in Ukraine is that it will no longer be necessary for the USSR to drop the atomic bomb. It is possible, yes, that in the end Moscow explodes an atomic in an unpopulated area to scare and that the memory remains, that is, NOT like Hiroshima and Nagasaki."
1392,2022-05-26 10:06:18+00:00,1529765866371440640,"Urge que La Libertad Avanza de Javier Milei dicte y de a conocer un reglamento obligatorio para TODAS sus representaciones parlamentarias que defina políticas sobre: sueldos a cobrar, pasajes compensatorios, viajes políticos del estado, nombramientos y ñoquis, sobornos pasivos.",CarlosMaslaton,462,37,,,"It is urgent that La Libertad Avanza by Javier Milei dictate and make known a mandatory regulation for ALL its parliamentary representations that define policies on: salaries to be collected, compensatory tickets, state political trips, appointments and gnocchi, passive bribes."
1393,2022-05-26 09:59:12+00:00,1529764080101298182,"La opinión pública mundial, objeto de la peor propaganda de guerra desde febrero, debe prepararse para conocer la realidad en Ucrania. La victoria es soviética y es contundente. Muchos dirán, pero no íbamos ganando? No, íbamos perdiendo, nos la contaron al revés. Va a ser duro.",CarlosMaslaton,228,23,,,"World public opinion, the object of the worst war propaganda since February, must prepare itself to learn about the reality in Ukraine. The victory is Soviet and it is resounding. Many will say, but were we not winning? No, we were losing, they told us backwards. It's going to be hard."
1394,2022-05-26 09:50:27+00:00,1529761876816629761,"La OTAN y los países que bancaron desde febrero la aventura de Ucrania están desacelerando y dan marcha atrás. Analizan que la guerra está perdida, que el país será secesionado, que no hay modo de vencer a la URSS, que son todos corruptos en Kiev y que Zelensky está loco.",CarlosMaslaton,253,24,,,"NATO and the countries that have bankrolled the Ukraine adventure since February are slowing down and backtracking. They analyze that the war is lost, that the country will secede, that there is no way to defeat the USSR, that they are all corrupt in kyiv and that Zelensky is crazy."
1395,2022-05-26 09:43:19+00:00,1529760081805561858,Es grave la situación en el este de Ucrania. Todo el Donbass caerá en breve a manos soviéticas. Decenas de miles de soldados ucranianos están atrapados y ya hay 8000 prisioneros de guerra más los 2500 neonazis del Batallón Azov reputados criminales de guerra.,CarlosMaslaton,141,12,,,"The situation in eastern Ukraine is serious. The entire Donbass will soon fall into Soviet hands. Tens of thousands of Ukrainian soldiers are trapped and there are already 8,000 prisoners of war plus the 2,500 neo-Nazis from the Azov Battalion, reputed war criminals."
1396,2022-05-26 09:40:19+00:00,1529759325891215360,"Israel prosigue neutral en la guerra de Ucrania y es una gran decisión por parte del estado judío. Le costó décadas a Israel restablecer relaciones normales con Moscú, que son fundamentales para operar sobre territorio sirio, y no puede ahora arruinar los logros alcanzados.",CarlosMaslaton,111,7,,,"Israel remains neutral in the Ukraine war and it is a big decision on the part of the Jewish state. It took decades for Israel to re-establish normal relations with Moscow, which are essential for operating on Syrian territory, and it cannot now undo the gains it has made."
1397,2022-05-26 01:58:07+00:00,1529643009670799360,A qué Spaces tengo que entrar?,CarlosMaslaton,210,9,,,What Spaces do I have to enter?
1398,2022-05-26 01:30:47+00:00,1529636130529939456,"Efectivamente, la nacionalidad argentina se forja con la resistencia a la Primera Invasión Inglesa al Río de la Plata el 25 de junio de 1806: https://t.co/nIb92KFppa",CarlosMaslaton,227,14,,,"Indeed, Argentine nationality is forged with the resistance to the First English Invasion of the Río de la Plata on June 25, 1806: https://t.co/nIb92KFppa"
1399,2022-05-25 17:38:39+00:00,1529517314944733185,"Se establece por este medio, y definitivamente para todo el liberalismo, que cuando la Marcha Los Muchachos Peronistas declara: ""Por ese gran argentino, que se supo conquistar, a la gran masa del pueblo, Combatiendo al Capital"" se refiere a El Capital de Carlos Marx.",CarlosMaslaton,1091,111,,,"It is hereby established, and definitively for all liberalism, that when the Peronist Boys' March declares: ""For that great Argentine, who knew how to conquer, the great mass of the people, Fighting Capital"" it refers to The Capital of Karl Marx."
